pickup_date,count,holiday,weekday,taxi_type
2022-02-12,2512,1,5,green
2022-02-13,1764,0,6,green
2022-02-14,2776,0,0,green
2022-02-15,2551,1,1,green
2022-02-16,2625,0,2,green
2022-02-17,2871,0,3,green
2022-02-18,2923,0,4,green
2022-02-19,2358,0,5,green
2022-02-20,1888,0,6,green
2022-02-21,2021,1,0,green
2022-02-22,2453,0,1,green
2022-02-23,2750,0,2,green
2022-02-24,2732,0,3,green
2022-02-25,2598,0,4,green
2022-02-26,2425,0,5,green
2022-02-27,1991,0,6,green
2022-02-28,2513,0,0,green
2022-03-01,2589,0,1,green
2022-03-02,2594,0,2,green
2022-03-03,2796,0,3,green
2022-03-04,2750,0,4,green
2022-03-05,2285,0,5,green
2022-03-06,1877,0,6,green
2022-03-07,2457,0,0,green
2022-03-08,2679,0,1,green
2022-03-09,2712,0,2,green
2022-03-10,2761,0,3,green
2022-03-11,2886,0,4,green
2022-03-12,2255,0,5,green
2022-03-13,2038,0,6,green
2022-03-14,2349,0,0,green
2022-03-15,2298,0,1,green
2022-03-16,2564,0,2,green
2022-03-17,2747,0,3,green
2022-03-18,2733,0,4,green
2022-03-19,2366,0,5,green
2022-03-20,2043,0,6,green
2022-03-21,2346,0,0,green
2022-03-22,2485,0,1,green
2022-03-23,2808,0,2,green
2022-03-24,2851,0,3,green
2022-03-25,2876,0,4,green
2022-03-26,2509,0,5,green
2022-03-27,2145,0,6,green
2022-03-28,2604,0,0,green
2022-03-29,2764,0,1,green
2022-03-30,2678,0,2,green
2022-03-31,2674,0,3,green
2022-04-01,2857,0,4,green
2022-04-02,2402,0,5,green
2022-04-03,2014,0,6,green
2022-04-04,2454,0,0,green
2022-04-05,2670,0,1,green
2022-04-06,2590,0,2,green
2022-04-07,2869,0,3,green
2022-04-08,2826,0,4,green
2022-04-09,2506,0,5,green
2022-04-10,2126,0,6,green
2022-04-11,2343,0,0,green
2022-04-12,2783,0,1,green
2022-04-13,2725,0,2,green
2022-04-14,2743,0,3,green
2022-04-15,2523,0,4,green
2022-04-16,2331,0,5,green
2022-04-17,2139,0,6,green
2022-04-18,2460,0,0,green
2022-04-19,2646,0,1,green
2022-04-20,2627,0,2,green
2022-04-21,2581,0,3,green
2022-04-22,2588,0,4,green
2022-04-23,2727,0,5,green
2022-04-24,2189,0,6,green
2022-04-25,2478,0,0,green
2022-04-26,2410,0,1,green
2022-04-27,2705,0,2,green
2022-04-28,2608,0,3,green
2022-04-29,2735,0,4,green
2022-04-30,2447,0,5,green
2015-01-01,382014,1,3,yellow
2015-01-02,345299,0,4,yellow
2015-01-03,406771,0,5,yellow
2015-01-04,328848,0,6,yellow
2015-01-05,362927,0,0,yellow
2015-01-06,383902,0,1,yellow
2015-01-07,429309,0,2,yellow
2015-01-08,450601,0,3,yellow
2015-01-09,447563,0,4,yellow
2015-01-10,515236,0,5,yellow
2015-01-11,419436,0,6,yellow
2015-01-12,396038,0,0,yellow
2015-01-13,448149,0,1,yellow
2015-01-14,442184,0,2,yellow
2015-01-15,450751,0,3,yellow
2015-01-16,477847,0,4,yellow
2015-01-17,476571,0,5,yellow
2015-01-18,426908,0,6,yellow
2015-01-19,342502,1,0,yellow
2015-01-20,405190,0,1,yellow
2015-01-21,431211,0,2,yellow
2015-01-22,451868,0,3,yellow
2015-01-23,472146,0,4,yellow
2015-01-24,460303,0,5,yellow
2015-01-25,407447,0,6,yellow
2015-01-26,230049,0,0,yellow
2015-01-27,135460,0,1,yellow
2015-01-28,379945,0,2,yellow
2015-01-29,431647,0,3,yellow
2015-01-30,483118,0,4,yellow
2015-01-31,519795,0,5,yellow
2015-02-01,422943,0,6,yellow
2015-02-02,336627,0,0,yellow
2015-02-03,420848,0,1,yellow
2015-02-04,415249,0,2,yellow
2015-02-05,459398,0,3,yellow
2015-02-06,476736,0,4,yellow
2015-02-07,485251,0,5,yellow
2015-02-08,410266,0,6,yellow
2015-02-09,380916,0,0,yellow
2015-02-10,424216,0,1,yellow
2015-02-11,446859,0,2,yellow
2015-02-12,463330,1,3,yellow
2015-02-13,485898,0,4,yellow
2015-02-14,501208,0,5,yellow
2015-02-15,458982,1,6,yellow
2015-02-16,412495,1,0,yellow
2015-02-17,393985,0,1,yellow
2015-02-18,436231,0,2,yellow
2015-02-19,477303,0,3,yellow
2015-02-20,498591,0,4,yellow
2015-02-21,455121,0,5,yellow
2015-02-22,398963,0,6,yellow
2015-02-23,431519,0,0,yellow
2015-02-24,448146,0,1,yellow
2015-02-25,443927,0,2,yellow
2015-02-26,471374,0,3,yellow
2015-02-27,486694,0,4,yellow
2015-02-28,499318,0,5,yellow
2015-03-01,385075,0,6,yellow
2015-03-02,388260,0,0,yellow
2015-03-03,397382,0,1,yellow
2015-03-04,435473,0,2,yellow
2015-03-05,366224,0,3,yellow
2015-03-06,446537,0,4,yellow
2015-03-07,504034,0,5,yellow
2015-03-08,411751,0,6,yellow
2015-03-09,391702,0,0,yellow
2015-03-10,413664,0,1,yellow
2015-03-11,427985,0,2,yellow
2015-03-12,461339,0,3,yellow
2015-03-13,476607,0,4,yellow
2015-03-14,496319,0,5,yellow
2015-03-15,418671,0,6,yellow
2015-03-16,374536,0,0,yellow
2015-03-17,413092,0,1,yellow
2015-03-18,452660,0,2,yellow
2015-03-19,451613,0,3,yellow
2015-03-20,457915,0,4,yellow
2015-03-21,467883,0,5,yellow
2015-03-22,428878,0,6,yellow
2015-03-23,389979,0,0,yellow
2015-03-24,411739,0,1,yellow
2015-03-25,426728,0,2,yellow
2015-03-26,427236,0,3,yellow
2015-03-27,465199,0,4,yellow
2015-03-28,510173,0,5,yellow
2015-03-29,424130,0,6,yellow
2015-03-30,390638,0,0,yellow
2015-03-31,429529,0,1,yellow
2015-04-01,439865,0,2,yellow
2015-04-02,443987,0,3,yellow
2015-04-03,443759,0,4,yellow
2015-04-04,439978,0,5,yellow
2015-04-05,377318,0,6,yellow
2015-04-06,375397,0,0,yellow
2015-04-07,425546,0,1,yellow
2015-04-08,443134,0,2,yellow
2015-04-09,460152,0,3,yellow
2015-04-10,467725,0,4,yellow
2015-04-11,473564,0,5,yellow
2015-04-12,407202,0,6,yellow
2015-04-13,376851,0,0,yellow
2015-04-14,411603,0,1,yellow
2015-04-15,426875,0,2,yellow
2015-04-16,451797,0,3,yellow
2015-04-17,468981,0,4,yellow
2015-04-18,500718,0,5,yellow
2015-04-19,445652,0,6,yellow
2015-04-20,396990,0,0,yellow
2015-04-21,425837,0,1,yellow
2015-04-22,432212,0,2,yellow
2015-04-23,463219,0,3,yellow
2015-04-24,473821,0,4,yellow
2015-04-25,489280,0,5,yellow
2015-04-26,424420,0,6,yellow
2015-04-27,393256,0,0,yellow
2015-04-28,411479,0,1,yellow
2015-04-29,427268,0,2,yellow
2015-04-30,445872,0,3,yellow
2015-05-01,461313,0,4,yellow
2015-05-02,507378,0,5,yellow
2015-05-03,434671,0,6,yellow
2015-05-04,390263,0,0,yellow
2015-05-05,432452,0,1,yellow
2015-05-06,444948,0,2,yellow
2015-05-07,442222,0,3,yellow
2015-05-08,449020,0,4,yellow
2015-05-09,469017,0,5,yellow
2015-05-10,405427,0,6,yellow
2015-05-11,395280,0,0,yellow
2015-05-12,424512,0,1,yellow
2015-05-13,439371,0,2,yellow
2015-05-14,439936,0,3,yellow
2015-05-15,457541,0,4,yellow
2015-05-16,479580,0,5,yellow
2015-05-17,423198,0,6,yellow
2015-05-18,403641,0,0,yellow
2015-05-19,432943,0,1,yellow
2015-05-20,441232,0,2,yellow
2015-05-21,446819,0,3,yellow
2015-05-22,419629,0,4,yellow
2015-05-23,383363,0,5,yellow
2015-05-24,336652,0,6,yellow
2015-05-25,301706,1,0,yellow
2015-05-26,387134,0,1,yellow
2015-05-27,415919,0,2,yellow
2015-05-28,432112,0,3,yellow
2015-05-29,441299,0,4,yellow
2015-05-30,451080,0,5,yellow
2015-05-31,368019,0,6,yellow
2015-06-01,400833,0,0,yellow
2015-06-02,419994,0,1,yellow
2015-06-03,425776,0,2,yellow
2015-06-04,444543,0,3,yellow
2015-06-05,451185,0,4,yellow
2015-06-06,449804,0,5,yellow
2015-06-07,402188,0,6,yellow
2015-06-08,391087,0,0,yellow
2015-06-09,409188,0,1,yellow
2015-06-10,424356,0,2,yellow
2015-06-11,439869,0,3,yellow
2015-06-12,443026,0,4,yellow
2015-06-13,428004,0,5,yellow
2015-06-14,382037,0,6,yellow
2015-06-15,374859,0,0,yellow
2015-06-16,400518,0,1,yellow
2015-06-17,425743,0,2,yellow
2015-06-18,429386,0,3,yellow
2015-06-19,436303,0,4,yellow
2015-06-20,413866,0,5,yellow
2015-06-21,366158,0,6,yellow
2015-06-22,374849,0,0,yellow
2015-06-23,406139,0,1,yellow
2015-06-24,411370,0,2,yellow
2015-06-25,419739,0,3,yellow
2015-06-26,425774,0,4,yellow
2015-06-27,445861,0,5,yellow
2015-06-28,348433,0,6,yellow
2015-06-29,359808,0,0,yellow
2015-06-30,374240,0,1,yellow
2015-07-01,390084,0,2,yellow
2015-07-02,365953,0,3,yellow
2015-07-03,304176,1,4,yellow
2015-07-04,254353,1,5,yellow
2015-07-05,275555,0,6,yellow
2015-07-06,315412,0,0,yellow
2015-07-07,367439,0,1,yellow
2015-07-08,393063,0,2,yellow
2015-07-09,405509,0,3,yellow
2015-07-10,400901,0,4,yellow
2015-07-11,407119,0,5,yellow
2015-07-12,364148,0,6,yellow
2015-07-13,350022,0,0,yellow
2015-07-14,385429,0,1,yellow
2015-07-15,404622,0,2,yellow
2015-07-16,400033,0,3,yellow
2015-07-17,364939,0,4,yellow
2015-07-18,403772,0,5,yellow
2015-07-19,395363,0,6,yellow
2015-07-20,374021,0,0,yellow
2015-07-21,374882,0,1,yellow
2015-07-22,391934,0,2,yellow
2015-07-23,403969,0,3,yellow
2015-07-24,403740,0,4,yellow
2015-07-25,386976,0,5,yellow
2015-07-26,349499,0,6,yellow
2015-07-27,348478,0,0,yellow
2015-07-28,384038,0,1,yellow
2015-07-29,405790,0,2,yellow
2015-07-30,390744,0,3,yellow
2015-07-31,397703,0,4,yellow
2015-08-01,389634,0,5,yellow
2015-08-02,348443,0,6,yellow
2015-08-03,348518,0,0,yellow
2015-08-04,376230,0,1,yellow
2015-08-05,391340,0,2,yellow
2015-08-06,390661,0,3,yellow
2015-08-07,386638,0,4,yellow
2015-08-08,363330,0,5,yellow
2015-08-09,317502,0,6,yellow
2015-08-10,320736,0,0,yellow
2015-08-11,356926,0,1,yellow
2015-08-12,370058,0,2,yellow
2015-08-13,380681,0,3,yellow
2015-08-14,377662,0,4,yellow
2015-08-15,370212,0,5,yellow
2015-08-16,335176,0,6,yellow
2015-08-17,337967,0,0,yellow
2015-08-18,370368,0,1,yellow
2015-08-19,380078,0,2,yellow
2015-08-20,388039,0,3,yellow
2015-08-21,380782,0,4,yellow
2015-08-22,357305,0,5,yellow
2015-08-23,316148,0,6,yellow
2015-08-24,317316,0,0,yellow
2015-08-25,346635,0,1,yellow
2015-08-26,356193,0,2,yellow
2015-08-27,368124,0,3,yellow
2015-08-28,366872,0,4,yellow
2015-08-29,358912,0,5,yellow
2015-08-30,332473,0,6,yellow
2015-08-31,322164,0,0,yellow
2015-09-01,352517,0,1,yellow
2015-09-02,368087,0,2,yellow
2015-09-03,377993,0,3,yellow
2015-09-04,361919,0,4,yellow
2015-09-05,331527,0,5,yellow
2015-09-06,300890,0,6,yellow
2015-09-07,284240,1,0,yellow
2015-09-08,374593,0,1,yellow
2015-09-09,396322,0,2,yellow
2015-09-10,401006,0,3,yellow
2015-09-11,411438,0,4,yellow
2015-09-12,433673,0,5,yellow
2015-09-13,382881,0,6,yellow
2015-09-14,345621,0,0,yellow
2015-09-15,377407,0,1,yellow
2015-09-16,400111,0,2,yellow
2015-09-17,410640,0,3,yellow
2015-09-18,427857,0,4,yellow
2015-09-19,442410,0,5,yellow
2015-09-20,392843,0,6,yellow
2015-09-21,358802,0,0,yellow
2015-09-22,367522,0,1,yellow
2015-09-23,358351,0,2,yellow
2015-09-24,324474,0,3,yellow
2015-09-25,364985,0,4,yellow
2015-09-26,427188,0,5,yellow
2015-09-27,378484,0,6,yellow
2015-09-28,323064,0,0,yellow
2015-09-29,360228,0,1,yellow
2015-09-30,381049,0,2,yellow
2015-10-01,393738,0,3,yellow
2015-10-02,414055,0,4,yellow
2015-10-03,412561,0,5,yellow
2015-10-04,365074,0,6,yellow
2015-10-05,344478,0,0,yellow
2015-10-06,373924,0,1,yellow
2015-10-07,390684,0,2,yellow
2015-10-08,407269,0,3,yellow
2015-10-09,402390,0,4,yellow
2015-10-10,432480,0,5,yellow
2015-10-11,378149,0,6,yellow
2015-10-12,328111,1,0,yellow
2015-10-13,379081,0,1,yellow
2015-10-14,392444,0,2,yellow
2015-10-15,407178,0,3,yellow
2015-10-16,430097,0,4,yellow
2015-10-17,459047,0,5,yellow
2015-10-18,400033,0,6,yellow
2015-10-19,366474,0,0,yellow
2015-10-20,377453,0,1,yellow
2015-10-21,389446,0,2,yellow
2015-10-22,410379,0,3,yellow
2015-10-23,428377,0,4,yellow
2015-10-24,436070,0,5,yellow
2015-10-25,390249,0,6,yellow
2015-10-26,356649,0,0,yellow
2015-10-27,381447,0,1,yellow
2015-10-28,386642,0,2,yellow
2015-10-29,403360,0,3,yellow
2015-10-30,428569,0,4,yellow
2015-10-31,441425,0,5,yellow
2015-11-01,390000,0,6,yellow
2015-11-02,348229,0,0,yellow
2015-11-03,364749,1,1,yellow
2015-11-04,383808,0,2,yellow
2015-11-05,401912,0,3,yellow
2015-11-06,419011,0,4,yellow
2015-11-07,443772,0,5,yellow
2015-11-08,392292,0,6,yellow
2015-11-09,352373,0,0,yellow
2015-11-10,377758,0,1,yellow
2015-11-11,371729,1,2,yellow
2015-11-12,406307,0,3,yellow
2015-11-13,427428,0,4,yellow
2015-11-14,446806,0,5,yellow
2015-11-15,381131,0,6,yellow
2015-11-16,347246,0,0,yellow
2015-11-17,384169,0,1,yellow
2015-11-18,390947,0,2,yellow
2015-11-19,394276,0,3,yellow
2015-11-20,422091,0,4,yellow
2015-11-21,439054,0,5,yellow
2015-11-22,376475,0,6,yellow
2015-11-23,365693,0,0,yellow
2015-11-24,377626,0,1,yellow
2015-11-25,358414,0,2,yellow
2015-11-26,242312,1,3,yellow
2015-11-27,274859,0,4,yellow
2015-11-28,344397,0,5,yellow
2015-11-29,333633,0,6,yellow
2015-11-30,346744,0,0,yellow
2015-12-01,374109,0,1,yellow
2015-12-02,379415,0,2,yellow
2015-12-03,413602,0,3,yellow
2015-12-04,430693,0,4,yellow
2015-12-05,450863,0,5,yellow
2015-12-06,398766,0,6,yellow
2015-12-07,371380,0,0,yellow
2015-12-08,381930,0,1,yellow
2015-12-09,391138,0,2,yellow
2015-12-10,405819,0,3,yellow
2015-12-11,427475,0,4,yellow
2015-12-12,439047,0,5,yellow
2015-12-13,377003,0,6,yellow
2015-12-14,370024,0,0,yellow
2015-12-15,396653,0,1,yellow
2015-12-16,417353,0,2,yellow
2015-12-17,418234,0,3,yellow
2015-12-18,458427,0,4,yellow
2015-12-19,460796,0,5,yellow
2015-12-20,385096,0,6,yellow
2015-12-21,346962,0,0,yellow
2015-12-22,354903,0,1,yellow
2015-12-23,339102,0,2,yellow
2015-12-24,296967,0,3,yellow
2015-12-25,188210,1,4,yellow
2015-12-26,238522,0,5,yellow
2015-12-27,268759,0,6,yellow
2015-12-28,301089,0,0,yellow
2015-12-29,311503,0,1,yellow
2015-12-30,319410,0,2,yellow
2015-12-31,339746,0,3,yellow
2016-01-01,345036,1,4,yellow
2016-01-02,312830,0,5,yellow
2016-01-03,302878,0,6,yellow
2016-01-04,316008,0,0,yellow
2016-01-05,343128,0,1,yellow
2016-01-06,348384,0,2,yellow
2016-01-07,364764,0,3,yellow
2016-01-08,391961,0,4,yellow
2016-01-09,405767,0,5,yellow
2016-01-10,351748,0,6,yellow
2016-01-11,342649,0,0,yellow
2016-01-12,367390,0,1,yellow
2016-01-13,395090,0,2,yellow
2016-01-14,396472,0,3,yellow
2016-01-15,401289,0,4,yellow
2016-01-16,411899,0,5,yellow
2016-01-17,379156,0,6,yellow
2016-01-18,341481,1,0,yellow
2016-01-19,385186,0,1,yellow
2016-01-20,382105,0,2,yellow
2016-01-21,399653,0,3,yellow
2016-01-22,420162,0,4,yellow
2016-01-23,78133,0,5,yellow
2016-01-24,159766,0,6,yellow
2016-01-25,281953,0,0,yellow
2016-01-26,327502,0,1,yellow
2016-01-27,358986,0,2,yellow
2016-01-28,383192,0,3,yellow
2016-01-29,413868,0,4,yellow
2016-01-30,435231,0,5,yellow
2016-01-31,361400,0,6,yellow
2016-02-01,341035,0,0,yellow
2016-02-02,362900,0,1,yellow
2016-02-03,371808,0,2,yellow
2016-02-04,394475,0,3,yellow
2016-02-05,409211,0,4,yellow
2016-02-06,428301,0,5,yellow
2016-02-07,373118,0,6,yellow
2016-02-08,342880,0,0,yellow
2016-02-09,367712,0,1,yellow
2016-02-10,393112,0,2,yellow
2016-02-11,430922,0,3,yellow
2016-02-12,434042,1,4,yellow
2016-02-13,448500,0,5,yellow
2016-02-14,402370,0,6,yellow
2016-02-15,350101,1,0,yellow
2016-02-16,363558,0,1,yellow
2016-02-17,386687,0,2,yellow
2016-02-18,410438,0,3,yellow
2016-02-19,420518,0,4,yellow
2016-02-20,424630,0,5,yellow
2016-02-21,372027,0,6,yellow
2016-02-22,346420,0,0,yellow
2016-02-23,395521,0,1,yellow
2016-02-24,399771,0,2,yellow
2016-02-25,413380,0,3,yellow
2016-02-26,437497,0,4,yellow
2016-02-27,440794,0,5,yellow
2016-02-28,366136,0,6,yellow
2016-02-29,347548,0,0,yellow
2016-03-01,372582,0,1,yellow
2016-03-02,406943,0,2,yellow
2016-03-03,427836,0,3,yellow
2016-03-04,433873,0,4,yellow
2016-03-05,451068,0,5,yellow
2016-03-06,384985,0,6,yellow
2016-03-07,348362,0,0,yellow
2016-03-08,372636,0,1,yellow
2016-03-09,384276,0,2,yellow
2016-03-10,406323,0,3,yellow
2016-03-11,425022,0,4,yellow
2016-03-12,441937,0,5,yellow
2016-03-13,366741,0,6,yellow
2016-03-14,383635,0,0,yellow
2016-03-15,383015,0,1,yellow
2016-03-16,397851,0,2,yellow
2016-03-17,399438,0,3,yellow
2016-03-18,436509,0,4,yellow
2016-03-19,442036,0,5,yellow
2016-03-20,389552,0,6,yellow
2016-03-21,344081,0,0,yellow
2016-03-22,366497,0,1,yellow
2016-03-23,381525,0,2,yellow
2016-03-24,406739,0,3,yellow
2016-03-25,399500,0,4,yellow
2016-03-26,403777,0,5,yellow
2016-03-27,345466,0,6,yellow
2016-03-28,344392,0,0,yellow
2016-03-29,378105,0,1,yellow
2016-03-30,385286,0,2,yellow
2016-03-31,393836,0,3,yellow
2016-04-01,411523,0,4,yellow
2016-04-02,444767,0,5,yellow
2016-04-03,392212,0,6,yellow
2016-04-04,374701,0,0,yellow
2016-04-05,399543,0,1,yellow
2016-04-06,400644,0,2,yellow
2016-04-07,409439,0,3,yellow
2016-04-08,440190,0,4,yellow
2016-04-09,456857,0,5,yellow
2016-04-10,391603,0,6,yellow
2016-04-11,355244,0,0,yellow
2016-04-12,389963,0,1,yellow
2016-04-13,394571,0,2,yellow
2016-04-14,413895,0,3,yellow
2016-04-15,433043,0,4,yellow
2016-04-16,452763,0,5,yellow
2016-04-17,394684,0,6,yellow
2016-04-18,355187,0,0,yellow
2016-04-19,377505,0,1,yellow
2016-04-20,395339,0,2,yellow
2016-04-21,390144,0,3,yellow
2016-04-22,388149,0,4,yellow
2016-04-23,391672,0,5,yellow
2016-04-24,357425,0,6,yellow
2016-04-25,332897,0,0,yellow
2016-04-26,371140,0,1,yellow
2016-04-27,374743,0,2,yellow
2016-04-28,401437,0,3,yellow
2016-04-29,416299,0,4,yellow
2016-04-30,420417,0,5,yellow
2016-05-01,382033,0,6,yellow
2016-05-02,357271,0,0,yellow
2016-05-03,400206,0,1,yellow
2016-05-04,407024,0,2,yellow
